date, pm25, pm10, o3, no2, so2, co
2017/12/14, 48, 30, , 28, 1, 5
2017/12/15, 75, 37, , 37, 2, 8
2017/12/16, 86, 37, , 38, 1, 8
2017/12/17, 84, 21, , 23, 1, 6
2017/12/18, 52, 19, , 24, 1, 6
2017/12/19, 50, 25, , 19, 1, 4
2017/12/20, 71, 27, , 33, 1, 7
2017/12/21, 69, 23, , 37, 1, 9
2017/12/22, 63, 22, , 33, 1, 10
2017/12/23, 59, 16, , 23, 1, 7
2017/12/24, 44, 13, , 14, , 6
2017/12/25, 35, 16, , 11, , 4
2017/12/26, 44, 17, , 19, 1, 4
2017/12/27, 40, 14, , 18, 1, 5
2017/12/28, 47, 17, , 19, 1, 4
2017/12/29, 53, 18, , 29, 1, 7
2017/12/30, 45, 12, , 18, , 5
2017/12/31, 35, 11, , 12, , 5
2018/1/1, 49, 17, , 7, , 4
2017/7/2, 66, 14, , 6, , 1
2017/7/3, 31, 9, , 16, 1, 2
2017/7/4, 23, 15, , 28, 2, 4
2017/7/5, 47, 31, , 34, 2, 6
2017/7/6, 73, 36, , 30, 2, 7
2017/7/7, 89, 27, , 31, 2, 6
2017/7/8, 67, 24, , 24, 2, 5
2017/7/9, 68, 26, , 22, 1, 6
2017/7/10, 70, 44, , 37, 2, 10
2017/7/11, 95, 53, , 43, 2, 13
2017/7/12, 114, 51, , 33, 3, 9
2017/7/13, 120, 38, , 31, 2, 6
2017/7/14, 99, 45, , 36, 2, 9
2017/7/15, 103, 43, , 32, 2, 12
2017/7/16, 95, 31, , 23, 1, 8
2017/7/17, 70, 38, , 35, 2, 7
2017/7/18, 72, 10, , 13, , 2
2017/7/19, 29, 14, , 19, , 4
2017/7/20, 40, 29, , 29, 1, 6
2017/7/21, 73, 64, , 48, 3, 15
2017/7/22, 134, 37, , 24, 1, 6
2017/7/23, 96, 34, , 25, 1, 6
2017/7/24, 89, 52, , 46, 2, 12
2017/7/25, 114, 56, , 43, 3, 12
2017/7/26, 114, 51, , 42, 3, 12
2017/7/27, 113, 39, , 32, 3, 6
2017/7/28, 89, 36, , 32, 2, 5
2017/7/29, 85, 38, , 29, 2, 6
2017/7/30, 86, 22, , 18, 1, 4
2017/7/31, 65, 45, , 43, 2, 11
2017/8/1, 98, 54, , 43, 3, 11
2017/8/2, 106, 62, , 46, 3, 12
2017/8/3, 118, 49, , 34, 1, 7
2017/8/4, 81, 10, , 16, , 3
2017/8/5, 28, 10, , 12, , 3
2017/8/6, 32, 10, , 11, 1, 2
2017/8/7, 35, 42, , 43, 3, 12
2017/8/8, 93, 64, , 55, 3, 15
2017/8/9, 126, 62, , 49, 2, 12
2017/8/10, 123, 21, , 22, 3, 4
2017/8/11, 64, 19, , 19, 2, 4
2017/8/12, 56, 34, , 27, 1, 6
2017/8/13, 82, 43, , 31, 1, 10
2017/8/14, 100, 47, , 30, 1, 7
2017/8/15, 91, 22, , 26, 1, 6
2017/8/16, 59, 28, , 31, 1, 8
2017/8/17, 79, 15, , 28, 2, 5
2017/8/18, 53, 31, , 34, 1, 10
2017/8/19, 81, 27, , 28, 1, 11
2017/8/20, 74, 19, , 21, 1, 8
2017/8/21, 54, 9, , 15, , 2
2017/8/22, 28, 14, , 17, 1, 4
2017/8/23, 31, 31, , 28, 1, 6
2017/8/24, 74, 30, , 26, 2, 5
2017/8/25, 78, 29, , 29, 1, 5
2017/8/26, 74, 41, , 34, 2, 8
2017/8/27, 100, 39, , 29, 3, 8
2017/8/28, 100, 43, , 32, 2, 6
2017/8/29, 106, 50, , 57, 4, 10
2017/8/30, 115, 68, , 67, 3, 15
2017/8/31, 137, 19, , 19, 1, 4
2017/9/1, 51, 16, , 16, 1, 3
2017/9/2, 45, 28, , 20, 1, 4
2017/9/3, 68, 28, , 20, 2, 4
2017/9/4, 73, 49, , 45, 2, 10
2017/9/5, 100, 63, , 57, 3, 13
2017/9/6, 124, , , , , 
2017/9/11, 120, 52, , 44, 2, 9
2017/9/12, 106, 48, , 41, 2, 7
2017/9/13, 97, 53, , 46, 2, 8
2017/9/14, 115, 73, , 61, 3, 13
2017/9/15, 121, 71, , 49, 2, 11
2017/9/16, 126, 42, , 30, 1, 6
2017/9/17, 95, 46, , 29, 1, 8
2017/9/18, 116, 32, , 26, 2, 5
2017/9/19, 86, 45, , 30, 1, 5
2017/9/20, 119, 46, , 30, 2, 5
2017/9/21, 114, 50, , 44, 2, 7
2017/9/22, 118, 57, , 56, 3, 11
2017/9/23, 113, 47, , 28, 1, 6
2017/9/24, 89, 22, , 6, , 
2017/9/25, 60, 37, , 21, 2, 4
2017/9/26, 84, 39, , 31, 2, 5
2017/9/27, 92, 55, , 53, 2, 8
2017/9/28, 117, 55, , 39, 2, 8
2017/9/29, 113, 20, , 19, , 4
2017/9/30, 59, 21, , 31, 1, 8
2017/10/1, 63, 18, , 26, 1, 9
2017/4/2, 25, 11, , 9, , 2
2017/4/3, 25, 20, , 19, 1, 3
2017/4/4, 42, 29, , 26, 1, 5
2017/4/5, 57, 49, , 40, 2, 9
2017/4/6, 83, 39, , 31, 1, 9
2017/4/7, 68, 12, , 19, , 4
2017/4/8, 26, 13, , 12, , 3
2017/4/9, 40, 10, , 6, , 2
2017/4/10, 36, 28, , 23, 1, 5
2017/4/11, 60, 33, , 26, , 6
2017/4/12, 62, 15, , 13, , 3
2017/4/13, 30, 11, , 12, , 2
2017/4/14, 28, 17, , 11, , 2
2017/4/15, 45, 20, , 15, , 3
2017/4/16, 49, 27, , 20, , 5
2017/4/17, 66, 11, , 13, , 2
2017/4/18, 31, 15, , 9, , 2
2017/4/19, 33, 17, , 15, , 2
2017/4/20, 30, 31, , 28, 1, 6
2017/4/21, 54, 28, , 20, , 5
2017/4/22, 57, 12, , 12, , 3
2017/4/23, 37, 13, , 5, , 1
2017/4/24, 31, 20, , 19, , 3
2017/4/25, 41, 31, , 28, 1, 7
2017/4/26, 58, 29, , 26, 1, 7
2017/4/27, 56, 19, , 17, , 4
2017/4/28, 43, 15, , 10, 1, 2
2017/4/29, 36, 12, , 9, , 2
2017/4/30, 27, 10, , 6, , 1
2017/5/1, 26, 14, , 10, 1, 2
2017/5/2, 37, 29, , 23, 1, 5
2017/5/3, 63, 38, , 28, 1, 6
2017/5/4, 80, 44, , 35, 1, 9
2017/5/5, 88, 33, , 33, 1, 10
2017/5/6, 69, 18, , 19, , 5
2017/5/7, 44, 8, , 8, , 1
2017/5/8, 25, 26, , 24, 1, 5
2017/5/9, 58, 40, , 35, 1, 8
2017/5/10, 84, 23, , 18, , 4
2017/5/11, 45, 16, , 15, , 2
2017/5/12, 39, 23, , 22, 1, 4
2017/5/13, 45, 38, , 27, 1, 8
2017/5/14, 71, 23, , 15, , 5
2017/5/15, 48, 15, , 14, , 2
2017/5/16, 35, 18, , 16, 1, 2
2017/5/17, 42, 19, , 16, 1, 3
2017/5/18, 39, 24, , 21, 1, 4
2017/5/19, 52, 21, , 22, , 7
2017/5/20, 53, 22, , 20, 1, 6
2017/5/21, 57, 15, , 15, , 5
2017/5/22, 40, 15, , 15, , 4
2017/5/23, 38, 19, , 19, 1, 3
2017/5/24, 42, 36, , 30, 1, 9
2017/5/25, 74, 52, , 37, 1, 13
2017/5/26, 96, 52, , 41, 1, 13
2017/5/27, 97, 44, , 23, 1, 10
2017/5/28, 92, 26, , 15, 1, 3
2017/5/29, 70, 38, , 31, 1, 11
2017/5/30, 80, 29, , 21, 1, 6
2017/5/31, 61, 33, , 32, 1, 9
2017/6/1, 67, 33, , 27, 1, 7
2017/6/2, 64, 22, , 22, 1, 5
2017/6/3, 50, 20, , 19, 2, 3
2017/6/4, 52, 27, , 24, 1, 8
2017/6/5, 62, 29, , 28, , 9
2017/6/6, 61, 33, , 30, 1, 11
2017/6/7, 68, 49, , 36, 1, 15
2017/6/8, 76, 48, , 33, 1, 10
2017/6/9, 79, 36, , 26, 1, 7
2017/6/10, 62, 22, , 21, 1, 5
2017/6/11, 48, 40, , 24, 1, 7
2017/6/12, 84, 57, , 41, 1, 12
2017/6/13, 113, 54, , 36, 1, 14
2017/6/14, 105, 28, , 23, 1, 6
2017/6/15, 60, 18, , 14, , 3
2017/6/16, 45, 32, , 28, 1, 7
2017/6/17, 67, 56, , 31, 2, 15
2017/6/18, 110, 41, , 23, 1, 9
2017/6/19, 83, 47, , 27, 1, 11
2017/6/20, 85, 6, , 14, , 3
2017/6/21, 21, 10, , 13, , 3
2017/6/22, 24, 22, , 12, 2, 4
2017/6/23, 19, 25, , , 1, 5
2017/6/24, 29, 22, , , 3, 4
2017/6/25, 16, 17, , , 1, 2
2017/6/26, 24, 26, , 34, 2, 5
2017/6/27, 15, 37, , 31, 1, 7
2017/7/1, 80, 28, , 13, 3, 6
2017/1/3, 41, 25, , 23, 2, 5
2017/1/4, 62, 26, , 32, 1, 7
2017/1/5, 52, 29, , 29, 1, 7
2017/1/6, 59, 26, , 23, 1, 6
2017/1/7, 52, 14, , 17, , 5
2017/1/8, 33, 20, , 18, , 5
2017/1/9, 51, 28, , 27, , 7
2017/1/10, 56, 20, , 25, 1, 6
2017/1/11, 42, 25, , 28, 1, 7
2017/1/12, 50, 14, , 15, 1, 4
2017/1/13, 34, 15, , 14, , 3
2017/1/14, 34, 17, , 16, , 5
2017/1/15, 45, 19, , 15, , 5
2017/1/16, 47, 22, , 29, , 7
2017/1/17, 41, 20, , 28, , 7
2017/1/18, 41, 26, , 31, , 9
2017/1/19, 51, 19, , 25, , 7
2017/1/20, 40, 24, , 32, 1, 8
2017/1/21, 53, 14, , 23, , 6
2017/1/22, 42, 13, , 22, , 5
2017/1/23, 36, 30, , 31, 1, 9
2017/1/24, 55, 31, , 30, 1, 8
2017/1/25, 55, 20, , 22, , 6
2017/1/26, 39, 30, , 30, 1, 9
2017/1/27, 57, 27, , 27, 1, 8
2017/1/28, 55, 16, , 14, 1, 4
2017/1/29, 41, 19, , 10, 1, 3
2017/1/30, 44, 23, , 18, 1, 5
2017/1/31, 52, 24, , 20, 1, 5
2017/2/1, 52, 28, , 31, 1, 7
2017/2/2, 55, 31, , 30, 1, 8
2017/2/3, 57, 27, , 31, 1, 8
2017/2/4, 49, 19, , 21, , 7
2017/2/5, 37, 18, , 13, , 6
2017/2/6, 43, 27, , 29, 1, 7
2017/2/7, 57, 22, , 20, 1, 5
2017/2/8, 49, 20, , 13, , 3
2017/2/9, 47, 18, , 12, 1, 3
2017/2/10, 40, 22, , 17, 1, 4
2017/2/11, 45, 18, , 17, , 5
2017/2/12, 43, 18, , 16, , 4
2017/2/13, 41, 25, , 27, 3, 6
2017/2/14, 51, 31, , 28, 1, 6
2017/2/15, 54, 28, , 23, 4, 5
2017/2/16, 53, 36, , 30, 1, 7
2017/2/17, 68, 38, , 32, 1, 6
2017/2/18, 69, 38, , 29, 1, 6
2017/2/19, 73, 30, , 20, 1, 5
2017/2/20, 61, 34, , 24, 1, 4
2017/2/21, 69, 33, , 21, 1, 5
2017/2/22, 67, 35, , 33, 5, 9
2017/2/23, 62, 44, , 40, 1, 11
2017/2/24, 76, 32, , 34, 4, 7
2017/2/25, 62, 19, , 24, , 7
2017/2/26, 47, 14, , 17, , 5
2017/2/27, 39, 19, , 17, , 5
2017/2/28, 48, 21, , 21, 1, 5
2017/3/1, 53, 29, , 29, 1, 7
2017/3/2, 55, 25, , 27, 1, 7
2017/3/3, 51, 26, , 27, 1, 8
2017/3/4, 53, 21, , 20, , 7
2017/3/5, 47, 11, , 10, , 4
2017/3/6, 22, 26, , 30, 1, 9
2017/3/7, 56, 25, , 24, 1, 6
2017/3/8, 59, 17, , 17, , 4
2017/3/9, 42, 27, , 28, 1, 7
2017/3/10, 52, 39, , 35, 1, 9
2017/3/11, 70, 27, , 17, , 5
2017/3/12, 61, 22, , 18, , 5
2017/3/13, 53, 15, , 16, , 3
2017/3/14, 35, 13, , 16, 4, 4
2017/3/15, 35, 22, , 25, 1, 5
2017/3/16, 51, 35, , 34, 1, 9
2017/3/17, 68, 38, , 27, 2, 8
2017/3/18, 68, 8, , 10, , 2
2017/3/19, 27, 7, , 8, , 2
2017/3/20, 23, 9, , 10, , 2
2017/3/21, 25, 14, , 14, 5, 3
2017/3/22, 31, 17, , 15, 2, 3
2017/3/23, 39, 23, , 19, 4, 4
2017/3/24, 42, 31, , 27, 1, 6
2017/3/25, 58, 30, , 21, 1, 6
2017/3/26, 63, 15, , 8, 1, 3
2017/3/27, 39, 16, , 15, 1, 3
2017/3/28, 37, 15, , 12, 1, 3
2017/3/29, 36, 13, , 10, 1, 2
2017/3/30, 24, 11, , 11, , 2
2017/3/31, 23, 12, , 12, , 2
2017/4/1, 22, 10, , 7, , 2
2016/10/2, 23, 8, , 5, , 1
2016/10/3, 26, 19, , 23, 1, 6
2016/10/4, 42, 20, , 23, , 6
2016/10/5, 49, 13, , 15, , 3
2016/10/6, 38, 21, , 23, 1, 4
2016/10/7, 39, 9, , 15, , 3
2016/10/8, 25, 18, , 19, 1, 5
2016/10/9, 42, 16, , 11, 1, 4
2016/10/10, 38, 15, , 12, , 3
2016/10/11, 37, 24, , 21, 1, 4
2016/10/12, 49, 26, , 20, 1, 4
2016/10/13, 56, 33, , 33, 1, 7
2016/10/14, 60, 25, , 34, 1, 8
2016/10/15, 52, 21, , 23, 1, 5
2016/10/16, 54, 26, , 24, 1, 8
2016/10/17, 61, 37, , 36, 1, 9
2016/10/18, 68, 35, , 30, 1, 7
2016/10/19, 65, 43, , 34, 1, 7
2016/10/20, 80, 28, , 31, , 7
2016/10/21, 56, 12, , 20, , 6
2016/10/22, 31, 5, , 9, , 2
2016/10/23, 19, 12, , 8, 1, 3
2016/10/24, 32, 27, , 23, 1, 5
2016/10/25, 56, 23, , 30, , 6
2016/10/26, 50, 32, , 32, 1, 7
2016/10/27, 61, 17, , 32, 1, 5
2016/10/28, 28, 28, , 19, 1, 4
2016/10/29, 58, 12, , 6, , 1
2016/10/30, 35, 10, , 5, , 2
2016/10/31, 29, 29, , 24, 1, 5
2016/11/1, 58, 43, , 35, 1, 8
2016/11/2, 73, 24, , 21, , 5
2016/11/3, 45, 14, , 18, 1, 4
2016/11/4, 38, 13, , 16, , 3
2016/11/5, 37, 15, , 10, 1, 2
2016/11/6, 44, 7, , 15, 1, 5
2016/11/7, 32, 25, , 23, 1, 6
2016/11/8, 68, 35, , 27, 2, 5
2016/11/9, 74, 30, , 32, 1, 6
2016/11/10, 57, 25, , 30, 1, 6
2016/11/11, 50, 34, , 36, 1, 7
2016/11/12, 67, 7, , 9, , 2
2016/11/13, 21, 7, , 8, , 2
2016/11/14, 20, 7, , 13, , 3
2016/11/15, 21, 6, , 8, , 2
2016/11/16, 17, 21, , 25, 1, 6
2016/11/17, 43, 24, , 30, 1, 6
2016/11/18, 51, 16, , 13, , 3
2016/11/19, 43, 17, , 7, , 1
2016/11/20, 37, 18, , 9, 1, 2
2016/11/21, 41, 28, , 25, 1, 5
2016/11/22, 57, 32, , 23, 1, 4
2016/11/23, 60, 29, , 25, 1, 6
2016/11/24, 63, 35, , 21, 1, 4
2016/11/25, 79, 28, , 19, 1, 4
2016/11/26, 60, 30, , 18, 1, 4
2016/11/27, 70, 31, , 20, , 6
2016/11/28, 71, 31, , 33, 1, 8
2016/11/29, 61, 16, , 14, 1, 4
2016/11/30, 34, 15, , 11, , 2
2016/12/1, 34, 15, , 11, , 3
2016/12/2, 34, 29, , 22, 1, 4
2016/12/3, 63, 25, , 24, 1, 7
2016/12/4, 56, 9, , 8, , 3
2016/12/5, 22, 15, , 18, , 4
2016/12/6, 35, 21, , 26, , 5
2016/12/7, 42, 46, , 42, 2, 9
2016/12/8, 73, 34, , 36, 1, 8
2016/12/9, 63, 26, , 29, 1, 6
2016/12/10, 54, 23, , 24, , 7
2016/12/11, 52, 16, , 13, , 6
2016/12/12, 37, 22, , 22, , 7
2016/12/13, 49, 31, , 24, , 7
2016/12/14, 62, 23, , 15, , 5
2016/12/15, 47, 12, , 8, , 2
2016/12/16, 37, 18, , 13, 1, 4
2016/12/17, 32, 21, , 14, 1, 3
2016/12/18, 50, 15, , 19, , 5
2016/12/19, 32, 31, , 31, 1, 9
2016/12/20, 17, 29, , 32, 1, 7
2016/12/21, 53, 27, , 33, 1, 7
2016/12/22, 50, 26, , 30, 1, 7
2016/12/23, 57, 25, , 31, 1, 7
2016/12/24, 58, 13, , 16, 1, 4
2016/12/25, 32, 32, , 15, 1, 6
2016/12/26, 76, 26, , 30, 1, 7
2016/12/27, 57, 36, , 32, 1, 7
2016/12/28, 66, 38, , 38, 1, 8
2016/12/29, 70, 36, , 29, 1, 6
2016/12/30, 71, 32, , 23, , 6
2016/12/31, 68, 25, , 19, , 6
2017/1/1, 58, 27, , 13, , 6
2017/1/2, 61, 18, , 20, , 5
2016/7/2, 97, 31, , 25, 1, 
2016/7/3, 80, 44, , 23, 1, 
2016/7/4, 102, 52, , 33, 1, 
2016/7/5, 97, 43, , 38, 2, 16
2016/7/6, 108, 48, , 28, 1, 6
2016/7/7, 68, 38, , 32, 1, 7
2016/7/8, 72, 62, , 38, 4, 11
2016/7/9, 112, 42, , 36, 2, 10
2016/7/10, 93, 75, , 35, 1, 22
2016/7/11, 128, 70, , 46, 2, 18
2016/7/12, 123, 60, , 44, 2, 10
2016/7/13, 97, 45, , 38, 2, 7
2016/7/14, 85, 63, , 56, 3, 16
2016/7/15, 132, 72, , 50, 3, 13
2016/7/16, 119, 44, , 28, 1, 6
2016/7/17, 73, 13, , 14, , 4
2016/7/18, 44, 25, , 19, 1, 3
2016/7/19, 61, 32, , 25, 1, 4
2016/7/20, 75, 35, , 20, 2, 3
2016/7/21, 89, 25, , 20, , 3
2016/7/22, 70, 27, , 18, , 3
2016/7/23, 70, 32, , 22, 1, 4
2016/7/24, 71, 47, , 23, , 10
2016/7/25, 93, 60, , 45, 2, 11
2016/7/26, 121, 64, , 40, 2, 12
2016/7/27, 113, 51, , 32, 2, 6
2016/7/28, 87, 24, , 15, 1, 2
2016/7/29, 49, 26, , 16, , 3
2016/7/30, 59, 30, , 19, 1, 3
2016/7/31, 67, 39, , 20, 1, 5
2016/8/1, 88, 60, , 37, 1, 12
2016/8/2, 110, 40, , 22, 1, 6
2016/8/3, 80, 22, , 17, , 3
2016/8/4, 53, 33, , 27, 1, 5
2016/8/5, 68, 53, , 43, 1, 11
2016/8/6, 99, 60, , 38, 1, 12
2016/8/7, 105, 36, , 17, , 5
2016/8/8, 71, 18, , 18, , 3
2016/8/9, 43, 34, , 34, 1, 7
2016/8/10, 62, 20, , 13, , 2
2016/8/11, 58, 17, , 17, , 2
2016/8/12, 42, 19, , 18, , 3
2016/8/13, 45, 34, , 30, 1, 8
2016/8/14, 63, 57, , 35, 1, 12
2016/8/15, 109, 58, , 42, 1, 12
2016/8/16, 106, 42, , 39, 1, 10
2016/8/17, 77, 43, , 40, 1, 8
2016/8/18, 79, 22, , 23, 1, 5
2016/8/19, 56, 26, , 26, , 6
2016/8/20, 54, 27, , 24, , 8
2016/8/21, 60, 8, , 12, , 3
2016/8/22, 41, 9, , 13, , 2
2016/8/23, 29, 18, , 18, , 2
2016/8/24, 38, 25, , 22, 1, 3
2016/8/25, 50, 49, , 36, 1, 7
2016/8/26, 87, 55, , 41, 1, 12
2016/8/27, 112, 55, , 42, 1, 13
2016/8/28, 107, 54, , 33, 1, 13
2016/8/29, 104, 60, , 48, 2, 12
2016/8/30, 107, 49, , 42, 2, 10
2016/8/31, 99, 11, , 33, , 8
2016/9/1, 61, 15, , 21, 1, 5
2016/9/2, 65, 25, , 18, , 4
2016/9/3, 60, 22, , 16, , 4
2016/9/4, 52, 26, , 19, 1, 6
2016/9/5, 59, 37, , 26, 1, 7
2016/9/6, 81, 33, , 33, 1, 9
2016/9/7, 67, 19, , 18, , 5
2016/9/8, 48, 38, , 31, 1, 7
2016/9/9, 76, 20, , 15, , 3
2016/9/10, 49, 22, , 13, , 3
2016/9/11, 48, 25, , 12, , 3
2016/9/12, 64, 47, , 42, 1, 10
2016/9/13, 84, 67, , 43, 2, 10
2016/9/14, 100, 66, , 37, 2, 8
2016/9/15, 119, 39, , 21, 1, 3
2016/9/16, 67, 24, , 15, , 2
2016/9/17, 47, 31, , 19, , 5
2016/9/18, 66, 46, , 24, , 8
2016/9/19, 92, 28, , 27, , 6
2016/9/20, 66, 16, , 15, , 3
2016/9/21, 47, 13, , 13, , 2
2016/9/22, 27, 18, , 16, , 3
2016/9/23, 37, 31, , 22, , 4
2016/9/24, 56, 17, , 12, , 2
2016/9/25, 40, 11, , 8, , 2
2016/9/26, 31, 18, , 16, , 2
2016/9/27, 47, 24, , 17, , 2
2016/9/28, 53, 25, , 22, , 4
2016/9/29, 45, 46, , 27, 1, 7
2016/9/30, 92, 18, , 11, , 2
2016/10/1, 43, 9, , 8, , 2
2016/4/2, 69, 30, , 23, 1, 5
2016/4/3, 64, 26, , 17, , 5
2016/4/4, 64, 30, , 21, , 6
2016/4/5, 73, 23, , 20, 1, 4
2016/4/6, 55, 35, , 33, 1, 6
2016/4/7, 70, 46, , 32, 1, 7
2016/4/8, 88, 42, , 27, , 7
2016/4/9, 75, 40, , 26, 1, 6
2016/4/10, 83, 38, , 17, 1, 6
2016/4/11, 82, 36, , 20, 1, 5
2016/4/12, 72, 36, , 23, 1, 5
2016/4/13, 71, 35, , 26, 1, 5
2016/4/14, 67, 46, , 34, 1, 8
2016/4/15, 81, 55, , 43, 1, 9
2016/4/16, 99, 39, , 26, 1, 6
2016/4/17, 78, 42, , 25, , 9
2016/4/18, 81, 48, , 31, 1, 9
2016/4/19, 86, 42, , 31, 1, 8
2016/4/20, 71, 49, , 36, 1, 9
2016/4/21, 80, 41, , 27, 1, 8
2016/4/22, 73, 52, , 25, 1, 9
2016/4/23, 89, 34, , 28, , 7
2016/4/24, 72, 43, , 26, , 11
2016/4/25, 87, 50, , 35, 1, 10
2016/4/26, 90, 43, , 26, 1, 6
2016/4/27, 68, 19, , 19, , 6
2016/4/28, 51, 21, , 17, , 3
2016/4/29, 56, 21, , 18, , 3
2016/4/30, 50, 23, , 19, , 3
2016/5/1, 57, 13, , 4, , 1
2016/5/2, 36, 29, , 26, 2, 4
2016/5/3, 62, 32, , 26, 1, 5
2016/5/4, 70, 41, , 26, 1, 6
2016/5/5, 85, 33, , 24, 1, 5
2016/5/6, 69, 37, , 29, , 5
2016/5/7, 76, 47, , 28, 1, 8
2016/5/8, 111, 23, , 12, , 4
2016/5/9, 59, 41, , 31, 1, 8
2016/5/10, 90, 45, , 26, 1, 9
2016/5/11, 83, 25, , 23, , 5
2016/5/12, 55, 11, , , , 2
2016/5/13, 28, 13, , , , 2
2016/5/14, 31, 14, , , , 2
2016/5/15, 37, 26, , , , 5
2016/5/16, 58, 36, , 28, , 7
2016/5/17, 65, 23, , 20, , 5
2016/5/18, 53, 28, , 24, , 6
2016/5/19, 60, 12, , 16, , 3
2016/5/20, 38, 25, , 19, , 5
2016/5/21, 53, 23, , 23, , 8
2016/5/22, 49, 18, , 16, , 7
2016/5/23, 44, 10, , 15, , 4
2016/5/24, 42, 17, , 13, , 2
2016/5/25, 42, 21, , 18, 2, 3
2016/5/26, 47, 23, , 17, , 3
2016/5/27, 61, 36, , 25, 1, 5
2016/5/28, 87, 16, , 10, , 2
2016/5/29, 45, 19, , 15, , 5
2016/5/30, 54, 24, , 27, 1, 7
2016/5/31, 58, 28, , 28, 1, 8
2016/6/1, 53, 33, , 27, , 9
2016/6/2, 73, 14, , 21, , 6
2016/6/3, 50, 23, , 26, 1, 8
2016/6/4, 52, 18, , 19, 1, 7
2016/6/5, 50, 12, , 14, , 7
2016/6/6, 33, 14, , 18, , 6
2016/6/7, 47, 8, , 15, , 3
2016/6/8, 33, 22, , 22, , 5
2016/6/9, 60, 32, , 21, 1, 6
2016/6/10, 72, 41, , 32, 1, 9
2016/6/11, 95, 41, , 23, 1, 8
2016/6/12, 94, 26, , 14, , 4
2016/6/13, 73, 32, , 25, 2, 6
2016/6/14, 73, 30, , 26, 2, 5
2016/6/15, 67, 53, , 40, 2, 12
2016/6/16, 124, 49, , 54, 2, 20
2016/6/17, 133, 56, , 49, 2, 18
2016/6/18, 127, 45, , 48, 2, 19
2016/6/19, 111, 21, , 15, , 3
2016/6/20, 63, 10, , 13, , 2
2016/6/21, 37, 8, , 13, , 2
2016/6/22, 28, 19, , 19, , 4
2016/6/23, 41, 37, , 27, 1, 8
2016/6/24, 77, 26, , 23, 1, 4
2016/6/25, 78, 18, , 17, , 3
2016/6/26, 60, 19, , 12, , 3
2016/6/27, 71, 32, , 26, 1, 6
2016/6/29, 30, 16, , 32, 1, 10
2016/6/30, 77, 49, , 37, 2, 14
2016/7/1, 114, 49, , 31, 1, 17
2016/1/5, 42, 23, , 17, 1, 4
2016/1/6, 48, 29, , 22, 1, 5
2016/1/7, 57, 33, , 28, 1, 5
2016/1/8, 67, 39, , 29, 2, 6
2016/1/9, 75, 26, , 22, , 7
2016/1/10, 50, 13, , 17, , 6
2016/1/11, 36, 19, , 23, , 8
2016/1/12, 45, 22, , 21, , 8
2016/1/13, 45, 23, , 18, 1, 6
2016/1/14, 48, 12, , 13, , 4
2016/1/15, 38, 10, , 15, , 4
2016/1/16, 32, 12, , 6, , 2
2016/1/17, 42, 16, , 4, , 2
2016/1/18, 41, 17, , 9, , 3
2016/1/19, 34, 12, , 8, , 2
2016/1/20, 38, 11, , 8, , 2
2016/1/21, 22, 15, , 8, 1, 2
2016/1/22, 40, 18, , 10, 1, 3
2016/1/23, 35, 20, , 9, , 3
2016/1/24, 42, 20, , 15, 1, 4
2016/1/25, 42, 27, , 26, 1, 7
2016/1/26, 57, 27, , 29, 1, 7
2016/1/27, 52, 31, , 28, 1, 6
2016/1/28, 64, 16, , 17, , 4
2016/1/29, 35, 16, , 24, 1, 7
2016/1/30, 35, 22, , 23, , 7
2016/1/31, 51, 18, , 20, 1, 6
2016/2/1, 56, 42, , 35, 1, 9
2016/2/2, 71, 33, , 20, 1, 5
2016/2/3, 61, 33, , 20, 1, 5
2016/2/4, 71, 29, , 20, 1, 5
2016/2/5, 60, 38, , 32, 1, 7
2016/2/6, 70, 17, , 16, , 5
2016/2/7, 47, 21, , 13, 1, 5
2016/2/8, 57, 16, , 20, , 5
2016/2/9, 39, 20, , 19, , 6
2016/2/10, 45, 31, , 26, 1, 7
2016/2/11, 60, 15, , 17, 1, 4
2016/2/12, 33, 22, , 13, 1, 3
2016/2/13, 54, 25, , 13, 1, 3
2016/2/14, 48, 29, , 16, 1, 5
2016/2/15, 62, 41, , 32, 1, 8
2016/2/16, 76, 15, , 30, 1, 6
2016/2/17, 38, 27, , 28, 1, 8
2016/2/18, 54, 28, , 28, 1, 8
2016/2/19, 56, 44, , 37, 1, 12
2016/2/20, 80, 26, , 23, 1, 7
2016/2/21, 54, 15, , 20, , 6
2016/2/22, 38, 25, , 28, 1, 8
2016/2/23, 55, 27, , 29, 1, 8
2016/2/24, 56, 33, , 30, 1, 9
2016/2/25, 57, 31, , 33, 1, 9
2016/2/26, 63, 31, , 33, 1, 9
2016/2/27, 58, 21, , 22, , 7
2016/2/28, 47, 13, , 13, , 5
2016/2/29, 33, 12, , 11, , 3
2016/3/1, 34, 13, , 15, , 4
2016/3/2, 33, 21, , 23, 1, 7
2016/3/3, 49, 27, , 26, 1, 8
2016/3/4, 57, 25, , 23, 1, 7
2016/3/5, 54, 20, , 19, , 6
2016/3/6, 46, 24, , 18, 1, 6
2016/3/7, 60, 28, , 26, 1, 8
2016/3/8, 63, 22, , 23, 1, 6
2016/3/9, 56, , , , , 
2016/3/11, 64, 23, , 31, 1, 9
2016/3/12, 50, 19, , 13, , 4
2016/3/13, 44, 12, , 7, 1, 2
2016/3/14, 34, 16, , 15, 1, 3
