date, pm25, pm10, o3, no2, so2, co
2015/5/25, 50, , 25, 9, , 2
2015/5/26, 68, , 24, 17, , 4
2015/5/27, 66, , 30, 14, , 2
2015/5/28, 60, , 25, 14, , 2
2015/5/29, 48, , 5, 13, , 1
2015/5/30, 53, , 12, 10, , 1
2015/5/31, 64, , 19, 10, , 4
2015/6/1, 41, , 4, 10, , 2
2015/6/2, 45, , 7, 11, , 1
2015/6/3, 47, , 12, 12, , 2
2015/6/4, 48, , 14, 15, , 3
2015/6/5, 67, , 25, 15, , 4
2015/6/6, 75, , 17, 17, , 6
2015/6/7, 67, , 19, 14, , 3
2015/6/8, 62, , 17, 13, , 2
2015/6/9, 84, , 22, 17, , 11
2015/6/10, 99, , 29, 22, , 11
2015/6/11, 94, , 22, 23, , 11
2015/6/12, 58, , 26, 19, , 2
2015/6/13, 36, , 9, 14, , 2
2015/6/14, 60, , 30, 13, , 2
2015/6/15, 61, , 25, 10, , 16
2015/6/16, 49, , 8, 13, , 2
2015/6/17, 57, , 13, 11, , 2
2015/6/18, 55, , 12, 17, , 5
2015/6/19, 73, , 23, 10, , 3
2015/6/20, 32, , 18, 9, , 1
2015/6/21, 28, , 21, 6, , 1
2015/6/22, 45, , 18, 11, , 3
2015/6/23, 66, , 17, 17, , 3
2015/6/24, 63, , 20, 13, , 5
2015/6/25, 31, , 17, 8, , 1
2015/6/26, 30, , 18, 10, , 1
2015/6/27, 33, , 16, 11, , 2
2015/6/28, 54, , 23, 12, , 2
2015/6/29, 64, , 23, 11, , 3
2015/6/30, 73, , 18, 15, , 4
2015/7/1, 59, , 19, 14, , 2
2015/1/2, 56, , 31, 8, , 2
2015/1/3, 56, , 39, 6, , 2
2015/1/4, 53, , 30, 7, , 2
2015/1/5, 55, , 37, 11, , 3
2015/1/6, 75, , 50, 10, , 3
2015/1/7, 54, , 50, 15, , 3
2015/1/8, 65, , 56, 19, , 4
2015/1/9, 63, , 65, 20, , 5
2015/1/10, 86, , 45, 13, , 3
2015/1/11, 85, , 46, 7, , 4
2015/1/12, 81, , 58, 17, , 4
2015/1/13, 67, , 86, 21, , 5
2015/1/14, 90, , 59, 17, , 4
2015/1/15, 77, , 88, 14, , 3
2015/1/16, 61, , 62, 12, , 3
2015/1/17, 80, , 104, 14, , 5
2015/1/18, 82, , 77, 7, , 3
2015/1/19, 68, , 75, 12, , 3
2015/1/20, 93, , 79, 16, , 4
2015/1/21, 82, , 56, 11, , 3
2015/1/22, 73, , 18, 6, , 1
2015/1/23, 43, , 23, 8, , 2
2015/1/24, 48, , 37, 9, , 2
2015/1/25, 63, , 45, 8, , 2
2015/1/26, 45, , 42, 13, , 3
2015/1/27, 63, , 42, 13, , 3
2015/1/28, 62, , 45, 11, , 3
2015/1/29, 47, , 30, 10, , 2
2015/1/30, 56, , 15, 7, , 2
2015/1/31, 45, , 18, 6, , 2
2015/2/1, 62, , 25, 6, , 2
2015/2/2, 58, , 22, 13, , 4
2015/2/3, 66, , 66, 14, , 3
2015/2/4, 74, , 27, 14, , 3
2015/2/5, 68, , 12, 14, , 3
2015/2/6, 52, , 17, 14, , 3
2015/2/7, 62, , 40, 11, , 3
2015/2/8, 61, , 49, 8, , 3
2015/2/9, 77, , 55, 11, , 3
2015/2/10, 74, , 20, 13, , 4
2015/2/11, 56, , 32, 9, , 3
2015/2/12, 49, , 42, 14, , 4
2015/2/13, 76, , 31, 17, , 4
2015/2/14, 70, , 51, 10, , 3
2015/2/15, 71, , 27, 9, , 3
2015/2/16, 60, , 28, 9, , 2
2015/2/17, 87, , 28, 8, , 2
2015/2/18, 51, , 19, 8, , 2
2015/2/19, 58, , 25, 6, , 2
2015/2/20, 61, , 28, 9, , 2
2015/2/21, 60, , 48, 11, , 3
2015/2/22, 64, , 43, 5, , 2
2015/2/23, 62, , 47, 11, , 3
2015/2/24, 73, , 38, 15, , 3
2015/2/25, 85, , 26, 22, , 4
2015/2/26, 58, , 36, 16, , 4
2015/2/27, 75, , 44, 19, , 4
2015/2/28, 72, , 24, 7, , 2
2015/3/1, 62, , 22, 4, , 1
2015/3/2, 55, , 46, 8, , 2
2015/3/3, 73, , 53, 10, , 2
2015/3/4, 73, , 62, 15, , 4
2015/3/5, 75, , 49, 17, , 4
2015/3/6, 50, , 42, 19, , 4
2014/10/2, 61, , 23, 6, , 3
2014/10/3, 43, , 23, 6, , 2
2014/10/4, 40, , 26, 4, , 2
2014/10/5, 54, , 26, 3, , 3
2014/10/6, 40, , 39, 10, , 4
2014/10/7, 56, , 36, 20, , 7
2014/10/8, 75, , 59, 19, , 8
2014/10/9, 96, , 64, 22, , 7
2014/10/10, 91, , 63, 21, , 7
2014/10/11, 81, , 102, 28, , 10
2014/10/12, 106, , 76, 19, , 9
2014/10/13, 145, , 101, 23, , 9
2014/10/14, 125, , 92, 25, , 10
2014/10/15, 105, , 41, 13, , 7
2014/10/16, 105, , 102, 22, , 9
2014/10/17, 73, , 71, 17, , 8
2014/10/18, 96, , 41, 15, , 8
2014/10/19, 86, , 71, 18, , 12
2014/10/20, 126, , 30, 11, , 7
2014/10/21, 56, , 20, 9, , 6
2014/10/22, 59, , 15, 9, , 6
2014/10/23, 51, , 50, 13, , 7
2014/10/24, 63, , 57, 19, , 9
2014/10/25, 85, , 40, 18, , 9
2014/10/26, 90, , 33, 14, , 10
2014/10/27, 77, , 27, 11, , 7
2014/10/28, 75, , , , , 
2014/10/30, 46, , 60, 20, , 10
2014/10/31, 91, , 63, 14, , 9
2014/11/1, 82, , 44, 15, , 9
2014/11/2, 79, , 50, 10, , 9
2014/11/3, 83, , 43, 17, , 10
2014/11/4, 80, , 21, 17, , 10
2014/11/5, 50, , 17, 11, , 8
2014/11/6, 46, , 38, 12, , 8
2014/11/7, 56, , 37, 15, , 9
2014/11/8, 58, , 33, 11, , 8
2014/11/9, 51, , 34, 6, , 8
2014/11/10, 60, , 41, 9, , 8
2014/11/11, 59, , 50, 11, , 8
2014/11/12, 53, , 43, 16, , 6
2014/11/13, 63, , 36, 16, , 4
2014/11/14, 61, , 25, 10, , 3
2014/11/15, 54, , 30, 7, , 2
2014/11/16, 62, , 31, 5, , 2
2014/11/17, 50, , 31, 10, , 3
2014/11/18, 58, , 39, 11, , 2
2014/11/19, 42, , 67, 18, , 4
2014/11/20, 66, , 44, 17, , 4
2014/11/21, 68, , 60, 19, , 4
2014/11/22, 82, , 32, 19, , 5
2014/11/23, 77, , 31, 11, , 4
2014/11/24, 66, , 32, 11, , 5
2014/11/25, 60, , 39, 15, , 4
2014/11/26, 75, , 19, 13, , 4
2014/11/27, 44, , 20, 8, , 3
2014/11/28, 36, , 31, 10, , 3
2014/11/29, 64, , 19, 7, , 3
2014/11/30, 58, , 41, 8, , 4
2014/12/1, 45, , 35, 12, , 4
2014/12/2, 69, , 30, 10, , 4
2014/12/3, 64, , 33, 9, , 3
2014/12/4, 63, , 18, 15, , 4
2014/12/5, 50, , 19, 9, , 2
2014/12/6, 51, , 41, 8, , 3
2014/12/7, 52, , 56, 10, , 4
2014/12/8, 57, , 48, 14, , 5
2014/12/9, 58, , 27, 17, , 5
2014/12/10, 63, , 19, 13, , 4
2014/12/11, 42, , 28, 11, , 4
2014/12/12, 43, , 28, 13, , 5
2014/12/13, 64, , 17, 10, , 3
2014/12/14, 37, , 19, 7, , 3
2014/12/15, 52, , 28, 7, , 2
2014/12/16, 49, , 34, 9, , 3
2014/12/17, 56, , 48, 13, , 3
2014/12/18, 52, , 87, 21, , 5
2014/12/19, 73, , 46, 17, , 5
2014/12/20, 78, , 32, 9, , 3
2014/12/21, 60, , 26, 5, , 3
2014/12/22, 40, , 17, 8, , 4
2014/12/23, 49, , 15, 11, , 4
2014/12/24, 43, , 20, 6, , 2
2014/12/25, 54, , 38, 8, , 4
2014/12/26, 77, , 62, 10, , 4
2014/12/27, 85, , 68, 12, , 5
2014/12/28, 69, , 47, 14, , 6
2014/12/29, 84, , , , , 
2014/7/2, 59, , 22, 16, , 4
2014/7/3, 109, , 21, 33, , 14
2014/7/4, 122, , 33, 29, , 11
2014/7/5, 116, , 37, 28, , 8
2014/7/6, 93, , 32, 20, , 6
2014/7/7, 68, , 21, 22, , 3
2014/7/8, 75, , 11, , , 1
2014/7/9, 20, , 17, , , 2
2014/7/10, 43, , 11, 12, , 3
2014/7/11, 37, , 14, 10, , 2
2014/7/12, 36, , 14, 8, , 2
2014/7/13, 43, , 22, 7, , 2
2014/7/14, 47, , 20, 10, , 2
2014/7/15, 63, , 21, 15, , 3
2014/7/16, 67, , 19, 21, , 5
2014/7/17, 76, , 27, 20, , 7
2014/7/18, 73, , 18, 15, , 5
2014/7/19, 51, , 28, 7, , 2
2014/7/20, 50, , 26, 9, , 2
2014/7/21, 62, , 19, 13, , 3
2014/7/22, 57, , 23, 21, , 5
2014/7/23, 78, , 27, 17, , 3
2014/7/24, 77, , 13, 15, , 3
2014/7/25, 54, , 11, 12, , 3
2014/7/26, 45, , 9, 15, , 4
2014/7/27, 52, , 16, 6, , 1
2014/7/28, 23, , 15, 9, , 2
2014/7/29, 24, , 16, 9, , 2
2014/7/30, 37, , 21, 15, , 3
2014/7/31, 53, , 19, 22, , 5
2014/8/1, 69, , 33, 22, , 8
2014/8/2, 90, , 33, 17, , 8
2014/8/3, 89, , 35, 16, , 10
2014/8/4, 103, , 29, 20, , 9
2014/8/5, 94, , 22, 7, , 1
2014/8/6, 55, , 22, 14, , 4
2014/8/7, 45, , 29, 21, , 6
2014/8/8, 72, , 17, 13, , 10
2014/8/9, 55, , 15, 10, , 2
2014/8/10, 38, , 34, 10, , 4
2014/8/11, 62, , 38, 21, , 9
2014/8/12, 105, , 38, 27, , 13
2014/8/13, 111, , 17, 17, , 11
2014/8/14, 92, , 18, 10, , 2
2014/8/15, 21, , 15, 11, , 3
2014/8/16, 35, , 15, 12, , 3
2014/8/17, 52, , 23, 11, , 3
2014/8/18, 46, , 21, 17, , 5
2014/8/19, 69, , 22, 12, , 3
2014/8/20, 77, , 30, 12, , 2
2014/8/21, 65, , 41, 19, , 4
2014/8/22, 64, , 48, 27, , 7
2014/8/23, 104, , 62, 23, , 5
2014/8/24, 98, , 41, 16, , 6
2014/8/25, 95, , 40, 24, , 8
2014/8/26, 106, , 19, 30, , 8
2014/8/27, 102, , 26, 13, , 3
2014/8/28, 66, , 21, 12, , 3
2014/8/29, 56, , 18, 11, , 2
2014/8/30, 59, , 40, 12, , 3
2014/8/31, 65, , 33, 8, , 3
2014/9/1, 75, , 29, 16, , 4
2014/9/2, 44, , 48, 29, , 7
2014/9/3, 77, , 26, 10, , 2
2014/9/4, 44, , 20, 8, , 2
2014/9/5, 39, , 20, 8, , 2
2014/9/6, 44, , 36, 13, , 3
2014/9/7, 58, , 41, 13, , 12
2014/9/8, 77, , 44, 17, , 7
2014/9/9, 85, , 35, 17, , 4
2014/9/10, 95, , 36, 13, , 3
2014/9/11, 54, , 41, 19, , 4
2014/9/12, 80, , 41, 11, , 3
2014/9/13, 92, , 54, 11, , 4
2014/9/14, 77, , 59, 13, , 5
2014/9/15, 104, , 47, 16, , 5
2014/9/16, 106, , 19, 9, , 3
2014/9/17, 71, , 21, 9, , 2
2014/9/18, 50, , 29, 13, , 4
2014/9/19, 71, , 14, 16, , 5
2014/9/20, 66, , 19, 12, , 4
2014/9/21, 56, , 21, 5, , 3
2014/9/22, 58, , 18, 6, , 5
2014/9/23, 63, , 59, 15, , 4
2014/9/24, 64, , 41, 14, , 5
2014/9/25, 79, , 35, 21, , 7
2014/9/26, 76, , 24, 20, , 8
2014/9/27, 76, , 21, 13, , 5
2014/9/28, 52, , 31, 6, , 4
2014/9/29, 59, , 28, 12, , 5
2014/9/30, 62, , 47, 17, , 8
2014/10/1, 77, , 37, 12, , 4
2014/4/15, 39, , 9, , , 1
2014/4/16, 26, , 15, , , 1
2014/4/17, 35, , , , , 
2014/4/18, 28, , 17, , , 
2014/4/19, 45, , 24, , , 
2014/4/20, 83, , 31, , , 
2014/4/21, 30, , 26, , , 
2014/4/22, 35, , , , , 
2014/4/23, 47, , 8, , , 
2014/4/24, 40, , 19, , , 
2014/4/25, 24, , 12, , , 
2014/4/26, 38, , 18, , , 
2014/4/27, 40, , 16, , , 
2014/4/28, 45, , 19, , , 
2014/4/29, 37, , 17, , , 1
2014/4/30, 48, , 17, , , 2
2014/5/1, 45, , 24, , , 3
2014/5/2, 35, , 21, , , 2
2014/5/3, 64, , 22, , , 6
2014/5/4, 70, , 43, , , 4
2014/5/5, 70, , 30, , , 6
2014/5/6, 95, , 37, , , 10
2014/5/7, 85, , 40, , , 8
2014/5/8, 88, , 20, , , 9
2014/5/9, 105, , 35, , , 12
2014/5/10, 48, , 12, , , 4
2014/5/11, 44, , 16, , , 1
2014/5/12, 44, , 15, , , 1
2014/5/13, 44, , 19, , , 3
2014/5/14, 55, , 26, , , 5
2014/5/15, 76, , 41, , , 4
2014/5/16, 79, , 36, , , 6
2014/5/17, 107, , 6, , , 13
2014/5/18, 48, , 1, , , 4
2014/5/19, 62, , 10, , , 6
2014/5/20, 55, , 4, , , 7
2014/5/21, 82, , 22, 25, , 7
2014/5/22, 72, , 26, 24, , 9
2014/5/23, 25, , 23, 15, , 7
2014/5/24, 42, , 7, 16, , 7
2014/5/25, 25, , 15, 9, , 6
2014/5/26, 34, , 13, 12, , 9
2014/5/27, 47, , 8, 12, , 5
2014/5/28, 31, , 9, 13, , 3
2014/5/29, 34, , 15, 12, , 3
2014/5/30, 49, , 14, 14, , 3
2014/5/31, 42, , 16, 15, , 4
2014/6/1, 49, , 22, 18, , 5
2014/6/2, 51, , 14, 14, , 6
2014/6/3, 44, , 13, 12, , 3
2014/6/4, 56, , 26, 21, , 4
2014/6/5, 68, , 20, 28, , 6
2014/6/6, 72, , 16, 30, , 10
2014/6/7, 52, , 2, 28, , 9
2014/6/8, 69, , 20, 18, , 9
2014/6/9, 70, , 25, 16, , 4
2014/6/10, 32, , 15, 15, , 3
2014/6/11, 39, , 13, 13, , 3
2014/6/12, 36, , 13, 19, , 4
2014/6/13, 49, , 28, 14, , 3
2014/6/14, 49, , 15, 20, , 4
2014/6/15, 52, , 21, 22, , 6
2014/6/16, 78, , 24, 16, , 5
2014/6/17, 58, , 24, 16, , 5
2014/6/18, 107, , 32, 26, , 10
2014/6/19, 79, , 19, 14, , 4
2014/6/20, 32, , 17, 4, , 2
2014/6/21, 39, , 13, 10, , 4
2014/6/22, 45, , 14, 8, , 3
2014/6/23, 55, , 25, 8, , 4
2014/6/24, 62, , 20, 13, , 5
2014/6/25, 79, , 18, 18, , 7
2014/6/26, 105, , 23, 20, , 30
2014/6/27, 91, , 27, 20, , 9
2014/6/28, 98, , 33, 25, , 9
2014/6/29, 89, , 34, 22, , 6
2014/6/30, 86, , 23, 13, , 7
2014/7/1, 48, , 19, 8, , 2
2019/10/8, , 12, 25, 13, , 2
2019/9/18, , 45, 53, 27, 1, 3
2019/9/25, , 20, 17, 13, , 3
2019/9/29, , 16, 40, 5, 1, 1
2019/1/1, , 22, 34, 1, , 1
2019/3/3, , 11, 29, 7, , 2
2018/10/17, , 19, 35, 12, , 3
2014/4/2, , 16, 20, 13, , 4
2014/4/3, , 16, 23, 11, , 4
2014/4/4, , 18, 10, 8, , 2
2014/4/5, , 9, 30, 10, , 2
2014/4/6, , 20, 41, 12, , 3
2014/4/7, , 29, 41, 12, , 4
2014/4/8, , 36, 35, 24, , 8
2014/4/9, , 47, 69, 27, , 10
2014/4/10, , 57, 14, 36, , 12
2014/1/2, , 17, , 7, , 5
2014/1/3, , 17, 34, 10, , 5
2014/1/4, , 20, 31, 5, , 5
2014/1/5, , 25, 30, 5, , 5
2014/1/6, , 21, 51, 9, , 6
2014/1/7, , 27, 52, 11, , 6
2014/1/8, , 28, 55, 12, , 6
2014/1/9, , 34, 45, 12, , 6
2014/1/10, , 31, 53, 18, , 8
2014/1/11, , 27, 48, 15, , 8
2014/1/12, , 28, 56, 10, , 7
2014/1/13, , 25, 27, 17, , 9
2014/1/14, , 25, 44, 20, , 8
2014/1/15, , 24, 41, 15, , 7
2014/1/16, , 15, 28, 21, , 9
2014/1/17, , 20, 31, 19, , 9
2014/1/18, , 23, 39, 9, , 7
2014/1/19, , 16, 40, 8, , 7
2014/1/20, , 14, 75, 14, , 8
2014/1/21, , 27, 42, 11, , 7
2014/1/22, , 21, 43, 15, , 7
2014/1/23, , 20, 38, 19, , 7
2014/1/24, , 19, 52, 17, , 5
2014/1/25, , 23, 53, 8, , 3
2014/1/26, , 19, 52, 6, , 4
2014/1/27, , 32, 74, 11, , 4
2014/1/28, , 37, 59, 12, , 4
2014/1/29, , 32, 68, 14, , 4
2014/1/30, , 32, 78, 18, , 5
2014/1/31, , 37, 90, 22, , 5
2014/2/1, , 39, 89, 19, , 6
2014/2/2, , 43, 45, 10, , 5
2014/2/3, , 41, 48, 12, , 4
2014/2/4, , 29, 46, 13, , 4
2014/2/5, , 28, 58, 14, , 4
2014/2/6, , 35, 81, 18, , 4
2014/2/7, , 40, 80, 16, , 4
2014/2/8, , 33, 80, 14, , 4
2014/2/9, , 40, 52, 7, , 3
2014/2/10, , 37, 83, 16, , 4
2014/2/11, , 39, 68, 16, , 4
2014/2/12, , 43, 50, 12, , 3
2014/2/13, , 36, 81, 15, , 3
2014/2/14, , 39, 45, 10, , 4
2014/2/15, , 21, 22, 9, , 3
2014/2/16, , 10, 30, 7, , 3
2014/2/17, , 12, 24, 10, , 3
2014/2/18, , 11, 15, 8, , 2
2014/2/19, , 11, 22, 8, , 2
2014/2/20, , 19, 45, 14, , 3
2014/2/21, , 25, 44, 15, , 4
2014/2/22, , 28, 38, 10, , 2
2014/2/23, , 30, 27, 8, , 4
2014/2/24, , 25, 20, 16, , 4
2014/2/25, , 19, 17, 23, , 7
2014/2/26, , 19, 55, 20, , 7
2014/2/27, , 29, 50, 17, , 4
2014/2/28, , 28, 26, 15, , 4
2014/3/1, , 15, 30, 10, , 3
2014/3/2, , 11, 36, 6, , 3
2014/3/3, , 20, 31, 7, , 2
2014/3/4, , 18, 39, 8, , 4
2014/3/5, , 25, 7, 14, , 5
2014/3/6, , 19, 25, 11, , 4
2014/3/7, , 17, 40, 13, , 3
2014/3/8, , 20, 39, 12, , 3
2014/3/9, , 14, 31, 8, , 3
2014/3/10, , 17, 28, 15, , 5
2014/3/11, , 31, 28, 15, , 4
2014/3/12, , 18, 24, 20, , 5
2014/3/13, , 19, 31, 12, , 3
2014/3/14, , 18, 32, 16, , 5
2014/3/15, , 26, 41, 10, , 4
2014/3/16, , 24, 40, 11, , 4
2014/3/17, , 26, 38, 16, , 5
2014/3/18, , 25, 37, 23, , 5
2014/3/19, , 27, 56, 18, , 6
2014/3/20, , 33, 30, 14, , 4
2014/3/21, , 19, 20, 12, , 3
2014/3/22, , 14, 16, 8, , 2
2014/3/23, , 11, 14, 5, , 2
2014/3/24, , 12, 15, 9, , 2
2014/3/25, , 14, 22, 10, , 3
2014/3/26, , 17, 18, 9, , 2
2014/3/27, , 13, 22, 9, , 2
2014/3/28, , 14, 26, 10, , 3
2014/3/29, , 19, 42, 12, , 4
2014/3/30, , 27, 21, 9, , 3
2014/3/31, , 23, 23, 15, , 5
2014/4/1, , 16, 26, 15, , 4
2023/2/3, , , 33, 7, , 1
2022/10/23, , , 42, 4, , 1
2022/10/24, , , 32, 7, , 1
2022/9/8, , , 34, 22, , 7
2022/4/19, , , 37, 9, , 1
2022/1/7, , , 18, 4, , 1
2022/1/8, , , 14, 4, , 1
2022/1/9, , , 16, 4, , 1
2022/1/10, , , 14, 3, , 1
2022/2/3, , , 17, , , 2
2022/2/4, , , 25, , , 1
2022/2/5, , , 19, , , 1
2022/2/6, , , 23, , , 1
2022/2/7, , , 21, , , 1
2022/2/8, , , 22, , , 1
2022/2/9, , , 28, , , 1
2022/2/10, , , 33, , , 1
2022/2/11, , , 37, , , 1
2022/3/3, , , 47, , , 2
2022/3/4, , , 43, , , 1
2022/3/5, , , 38, , , 
2022/3/6, , , 3, , , 
2022/3/7, , , 12, , , 
2022/3/8, , , 49, , , 
2022/3/9, , , 77, , , 
2022/3/10, , , 50, , , 
2022/3/11, , , 43, , , 
2022/3/12, , , 21, , , 
2022/3/13, , , 39, , , 
2022/3/17, , , 11, , , 
2021/10/2, , , 37, 13, , 4
2021/10/3, , , 38, 11, , 4
2021/10/4, , , 38, 11, , 4
2021/10/5, , , 26, 14, , 3
2021/10/6, , , 19, 8, , 1
2021/10/7, , , 41, 8, , 1
2021/10/8, , , 19, 10, , 1
2021/10/9, , , 26, 7, , 1
2021/10/10, , , 19, 7, , 1
2021/10/11, , , 19, 6, , 1
2021/10/12, , , 17, 8, , 1
2021/10/13, , , 35, 5, , 1
2021/10/14, , , 42, 9, , 1
2021/10/15, , , 38, 11, , 1
2021/10/16, , , 43, 10, , 1
2021/10/17, , , 31, 5, , 1
2021/10/18, , , 21, 4, , 1
2021/10/19, , , 17, 8, , 1
2021/12/19, , , 20, 6, , 1
2021/12/20, , , 18, , , 1
2021/12/21, , , 36, 5, , 1
2021/12/22, , , 49, 10, , 2
2021/12/23, , , 42, 9, , 4
2021/12/24, , , 19, 5, , 1
2021/7/3, , , 37, 18, , 5
2021/7/4, , , 28, 4, , 1
2021/7/5, , , 28, 9, , 1
2021/7/6, , , 26, 9, , 1
2021/7/7, , , 26, 11, , 1
2021/7/8, , , 26, 13, , 1
2021/7/9, , , 31, 9, , 1
2021/7/10, , , 38, 18, , 4
2021/7/11, , , 47, 17, , 5
2021/7/12, , , 35, 20, , 3
2021/7/13, , , 31, 18, , 3
2021/7/14, , , 35, 26, , 7
2021/7/15, , , 32, 24, , 7
2021/7/16, , , 30, 15, , 6
2021/7/17, , , 24, 10, , 2
2021/7/18, , , 28, 7, , 2
2021/7/19, , , 21, 10, , 1
2021/7/20, , , 24, 16, , 2
2021/7/21, , , 31, 24, , 5
2021/9/19, , , 56, 14, , 4
2021/9/20, , , 66, 17, , 4
2021/9/21, , , 41, 18, , 4
2021/9/22, , , 24, 5, , 1
2021/9/23, , , 26, 6, , 1
2021/9/24, , , 35, 10, , 1
2021/9/25, , , 25, 10, , 1
2021/9/26, , , 52, 9, , 3
2021/9/27, , , 78, 21, , 4
2021/9/28, , , 62, 17, , 3
2021/9/29, , , 46, 10, , 1
2021/9/30, , , 33, 6, , 1
2021/10/1, , , 15, 15, , 3
2021/4/8, , , 24, 5, , 1
2021/4/12, , , 30, 12, , 1
2021/4/13, , , 18, 4, , 1
2021/4/14, , , 22, 5, , 1
2021/4/15, , , 25, 6, , 1
2020/10/27, , , 55, 13, , 2
2020/10/28, , , 51, 19, , 4
2020/10/29, , , 71, 18, , 3
2020/10/30, , , 24, 7, , 1
2020/10/31, , , 25, 4, , 1
2020/11/1, , , 22, 3, , 1
2020/11/2, , , 26, 3, , 1
2020/11/3, , , 35, 8, , 1
2020/11/4, , , 28, 7, , 1
2020/11/5, , , 44, 8, , 1
2020/11/6, , , 33, 7, , 1
2020/11/7, , , 72, 8, , 1
2020/11/8, , , 83, 10, , 2
2020/11/9, , , 72, 11, , 2
2020/11/10, , , 38, 8, , 1
2020/8/10, , , 43, 16, , 4
2019/12/26, , , 19, 5, , 
2018/5/3, , , 34, 16, , 1
2018/5/7, , , 26, 8, , 1
2018/1/16, , , 32, 9, , 2
2018/1/17, , , 46, 17, , 2
2018/1/18, , , 37, 11, , 2
2017/10/2, , , 39, 5, , 1
2017/10/3, , , 22, 16, , 1
2017/10/4, , , 24, 10, , 1
2017/10/5, , , 29, 14, , 1
2017/10/6, , , 46, 18, , 3
2017/10/7, , , 50, 17, , 2
2017/10/8, , , 28, 3, , 2
2017/10/9, , , 27, , , 4
2017/11/22, , , 35, 17, , 
2017/9/10, , , 24, 15, , 1
2017/9/16, , , 92, 10, , 1
2017/9/17, , , 65, 13, , 2
2017/9/18, , , 57, 11, , 1
2017/9/19, , , 47, 15, , 1
2017/9/20, , , 57, 17, , 1
2017/9/21, , , 71, 21, , 3
2017/9/22, , , 55, 18, , 2
2017/9/23, , , 55, 18, , 1
2017/9/24, , , 37, 3, , 1
2017/9/25, , , 42, 8, , 1
2017/9/26, , , 48, 14, , 1
2017/9/27, , , 58, 22, , 2
2017/9/28, , , 35, 26, , 7
2017/9/29, , , 14, 9, , 
2017/9/30, , , 29, 10, , 2
2017/10/1, , , 39, 5, , 1
2017/3/1, , , 27, 7, , 
2017/3/21, , , 19, 9, , 1
2016/7/26, , , 24, 20, , 3
2016/9/20, , , 18, 11, , 1
2016/6/6, , , 8, 13, , 14
2015/12/2, , , 46, 14, , 2
2016/1/3, , , 14, 4, , 1
2015/7/21, , , 16, 13, , 14
2015/9/27, , , 38, 7, , 2
2015/9/29, , , 28, 15, , 2
2015/4/2, , , 32, 9, , 2
2015/4/3, , , 34, 7, , 2
2015/4/4, , , 38, 8, , 2
2015/4/5, , , 22, 8, , 2
2015/4/6, , , 22, 8, , 2
2015/4/7, , , 20, 6, , 1
2015/4/8, , , 17, 8, , 1
2015/4/9, , , 23, 10, , 2
2015/4/10, , , 38, 13, , 2
2015/4/11, , , 32, 14, , 2
2015/4/12, , , 42, 11, , 2
2015/4/13, , , 46, 12, , 3
2015/1/1, , , 33, 5, , 2
2015/3/7, , , 21, 15, , 4
2015/3/8, , , 20, 10, , 3
2015/3/9, , , 15, 13, , 3
2015/3/10, , , 21, 12, , 3
2015/3/11, , , 21, 11, , 3
2015/3/12, , , 19, 15, , 4
2015/3/13, , , 20, 16, , 4
2015/3/14, , , 30, 17, , 5
2015/3/15, , , 23, 15, , 5
2015/3/16, , , 25, 21, , 5
2015/3/17, , , 33, 15, , 3
2015/3/18, , , 22, 14, , 3
2015/3/19, , , 24, 17, , 4
2015/3/20, , , 27, 20, , 5
2015/3/21, , , 18, 14, , 4
2015/3/22, , , 21, 7, , 2
2015/3/23, , , 21, 9, , 2
2015/3/24, , , 26, 9, , 2
2015/3/25, , , 30, 11, , 2
2015/3/26, , , 36, 14, , 3
2015/3/27, , , 96, 19, , 4
2015/3/28, , , 46, 14, , 3
2015/3/29, , , 25, 10, , 3
2015/3/30, , , 11, 13, , 3
2015/3/31, , , 23, 12, , 3
2015/4/1, , , 54, 11, , 2
2014/10/29, , , 61, 22, , 11
2014/1/1, , , , 4, , 5
2020/4/1, , , , 6, , 
