date, pm25, pm10, o3, no2, so2, co
2017/8/26, 68, , , 35, 2, 7
2017/8/27, 89, , , 47, 3, 7
2017/8/28, 77, 46, , 38, 1, 9
2017/8/29, 112, 52, , , 2, 9
2017/8/30, 114, 58, , , 1, 15
2017/8/31, 123, 23, , , 1, 7
2017/9/1, 57, 23, , , 1, 7
2017/9/2, 50, 28, , , 1, 4
2017/9/3, 58, 30, , 1, 1, 4
2017/9/4, 64, 37, , , 1, 7
2017/9/5, 66, 54, , , 2, 11
2017/9/6, 105, , , , , 
2017/9/11, 93, 43, , , 1, 6
2017/9/12, 80, 47, , , 1, 6
2017/9/13, 87, 52, , , 1, 8
2017/9/14, 103, 57, , 65, 2, 10
2017/9/15, 100, 66, , 53, 2, 13
2017/9/16, 111, 44, , 36, 1, 6
2017/9/17, 89, 42, , 32, 1, 7
2017/9/18, 93, 42, , 40, 1, 7
2017/9/19, 86, 53, , 42, 1, 7
2017/9/20, 112, 52, , 40, 1, 8
2017/9/21, 107, 57, , 46, 2, 9
2017/9/22, 110, 53, , 34, 1, 6
2017/9/23, 90, 54, , 49, 1, 11
2017/9/24, 109, 30, , 29, , 4
2017/9/25, 62, 45, , 35, 2, 5
2017/9/26, 81, 43, , 37, 1, 5
2017/9/27, 81, 54, , 52, 2, 9
2017/9/28, 106, 53, , 53, 2, 10
2017/9/29, 99, 33, , 33, 1, 7
2017/9/30, 67, 20, , 7, 2, 6
2017/10/1, 51, 15, , , , 4
2017/4/2, 39, 16, , 21, 1, 4
2017/4/3, 39, 25, , 27, 1, 6
2017/4/4, 51, 29, , 28, 1, 6
2017/4/5, 60, 38, , 30, 1, 7
2017/4/6, 76, 30, , 29, 1, 8
2017/4/7, 63, 17, , 27, 1, 9
2017/4/8, 42, 19, , 27, 1, 7
2017/4/12, 84, 20, , 28, 2, 7
2017/4/13, 48, 22, , 27, 3, 7
2017/4/14, 49, 19, , 20, 1, 4
2017/4/15, 51, 21, , 24, 2, 5
2017/4/16, 58, 25, , 22, 3, 5
2017/4/17, 65, 16, , 26, 3, 7
2017/4/18, 46, 18, , 23, 2, 5
2017/4/19, 42, 18, , 23, 1, 5
2017/4/20, 40, 27, , 24, 1, 5
2017/4/21, 57, 23, , 18, 1, 5
2017/4/22, 54, 13, , 20, , 5
2017/4/23, 36, 18, , 20, 1, 4
2017/4/24, 37, 23, , 26, 2, 5
2017/4/25, 50, 23, , 20, 1, 5
2017/4/26, 52, 20, , 22, , 7
2017/4/27, 52, 19, , 25, 1, 8
2017/5/5, 97, 23, , 26, 1, 7
2017/5/6, 61, 17, , 27, 1, 8
2017/5/7, 49, 14, , 22, 1, 5
2017/5/8, 39, 25, , 27, 2, 7
2017/5/9, 61, 34, , 35, 1, 9
2017/5/10, 77, 25, , 31, 1, 8
2017/5/11, 60, 21, , 27, 1, 6
2017/5/12, 54, 22, , 25, 2, 6
2017/5/13, 48, 28, , 26, 1, 6
2017/5/14, 60, 22, , 16, 1, 5
2017/5/15, 48, 18, , 27, 1, 7
2017/5/16, 43, 24, , 29, 2, 6
2017/5/17, 53, 21, , 21, 2, 5
2017/5/18, 43, 20, , 18, 1, 6
2017/5/19, 50, 15, , 19, 1, 9
2017/5/20, 44, 22, , 22, 1, 6
2017/5/21, 62, 15, , 15, 1, 6
2017/5/22, 46, 16, , 24, 1, 8
2017/5/23, 42, 24, , 30, 1, 7
2017/5/24, 54, 30, , 25, 1, 7
2017/5/25, 69, 37, , 34, 1, 11
2017/5/26, 82, 36, , 37, 1, 10
2017/5/27, 77, 37, , 34, 2, 10
2017/5/28, 88, 29, , 27, 1, 6
2017/5/29, 77, 30, , 30, 1, 10
2017/5/30, 71, 1, , 35, 2, 11
2017/5/31, 73, , , 27, 1, 7
2017/6/1, 55, , , 24, 1, 7
2017/6/2, 54, , , 26, 1, 7
2017/6/3, 40, , , 25, 1, 5
2017/6/4, 58, , , 23, 1, 6
2017/6/5, 70, 27, , 30, 1, 10
2017/6/6, 69, 24, , 26, 1, 9
2017/6/7, 58, , , 30, 1, 11
2017/6/8, 68, 39, , 28, 1, 9
2017/6/9, 67, 25, , 24, 2, 7
2017/6/10, 52, 18, , 27, 1, 6
2017/6/11, 45, 35, , 35, 2, 10
2017/6/12, 82, , , 47, 2, 15
2017/6/13, 99, , , 36, 1, 13
2017/6/14, 93, , , 30, 1, 10
2017/6/15, 63, , , 21, 1, 5
2017/6/16, 52, 33, , 26, 1, 8
2017/6/17, 59, 42, , 38, 2, 19
2017/6/18, 96, 36, , 31, 1, 14
2017/6/19, 84, 46, , 46, 2, 16
2017/6/20, 102, 10, , 30, 1, 8
2017/6/21, 30, 14, , 27, 1, 7
2017/6/22, 39, 18, , 22, 1, 6
2017/6/23, 44, 27, , 27, 2, 7
2017/6/24, 63, 24, , 23, 2, 6
2017/6/25, 61, 17, , 21, 2, 5
2017/6/26, 47, 26, , 24, 1, 6
2017/6/27, 57, 30, , 31, 1, 8
2017/6/28, 64, 30, , 34, 2, 8
2017/6/29, 64, 30, , 39, 2, 12
2017/6/30, 89, , , 40, 2, 14
2017/7/1, 93, 29, , 31, 1, 9
2017/1/3, 41, 22, , 27, 1, 5
2017/1/4, 60, 18, , 23, , 5
2017/1/5, 45, 20, , 23, , 5
2017/1/6, 46, 20, , 28, 1, 3
2017/1/7, 48, 16, , 25, , 
2017/1/8, 46, 18, , 19, , 
2017/1/9, 53, 20, , 26, , 
2017/1/10, 49, 15, , 25, , 
2017/1/11, 38, 22, , 30, , 
2017/1/12, 58, 16, , 24, , 5
2017/1/13, 47, 20, , 27, 1, 6
2017/1/14, 51, 21, , 24, , 5
2017/1/15, 58, 21, , 21, , 5
2017/1/16, 58, 14, , 21, , 5
2017/1/17, 36, 11, , 18, , 4
2017/1/18, 29, 14, , 24, , 7
2017/1/19, 40, 16, , 26, , 7
2017/1/20, 44, 18, , 32, , 8
2017/1/21, 51, 17, , 26, , 6
2017/1/22, 51, 13, , 23, , 5
2017/1/23, 37, 17, , 22, , 5
2017/1/24, 43, 19, , 24, , 5
2017/1/25, 49, 14, , 17, , 3
2017/1/26, 33, 17, , 24, , 6
2017/1/27, 43, 18, , 26, , 7
2017/1/28, 50, 17, , 20, , 4
2017/1/29, 42, 23, , 20, 1, 3
2017/1/30, 55, 26, , 24, 1, 5
2017/1/31, 57, 25, , 21, 1, 4
2017/2/1, 59, 19, , 27, , 5
2017/2/2, 50, 17, , 23, , 6
2017/2/3, 47, 15, , 23, , 5
2017/2/4, 38, 15, , 21, 2, 5
2017/2/5, 42, 19, , 20, 2, 5
2017/2/6, 48, 22, , 27, 2, 6
2017/2/7, 55, 23, , 28, 2, 7
2017/2/8, 56, 25, , 24, 2, 5
2017/2/9, 60, 21, , 24, 1, 4
2017/2/10, 48, 29, , 25, 1, 5
2017/2/11, 56, 22, , 20, , 4
2017/2/12, 51, 20, , 17, , 4
2017/2/13, 46, 20, , 19, 1, 4
2017/2/14, 39, 25, , 27, 1, 5
2017/2/15, 53, 27, , 31, 1, 6
2017/2/16, 56, 33, , 33, 1, 6
2017/2/17, 70, 30, , 32, 1, 6
2017/2/18, 65, 37, , 42, 1, 8
2017/2/19, 83, 36, , 37, 1, 7
2017/2/20, 78, 34, , 32, 1, 5
2017/2/21, 80, 33, , 29, 2, 1
2017/2/22, 74, 31, , 28, 1, 
2017/2/23, 65, 39, , 38, 1, 
2017/2/24, 84, 25, , 32, 1, 
2017/2/25, 61, 16, , 22, , 
2017/2/26, 43, 16, , 20, , 
2017/2/27, 46, 19, , 22, 1, 
2017/2/28, 55, 21, , 19, 1, 
2017/3/1, 56, 23, , 22, , 
2017/3/2, 50, 17, , 20, , 
2017/3/3, 42, 13, , 20, , 
2017/3/4, 34, 17, , 20, , 5
2017/3/5, 50, 12, , 15, , 4
2017/3/6, 35, 23, , 31, 1, 9
2017/3/7, 60, 23, , 29, 1, 6
2017/3/8, 57, 19, , 23, 1, 5
2017/3/9, 49, 25, , 24, 1, 5
2017/3/10, 54, 27, , 31, 1, 7
2017/3/11, 62, 33, , 35, 1, 7
2017/3/12, 78, 22, , 17, , 4
2017/3/13, 53, 17, , 26, , 6
2017/3/14, 45, 20, , 25, 1, 5
2017/3/15, 48, 25, , 24, 1, 6
2017/3/16, 58, 27, , 27, 1, 6
2017/3/17, 60, 34, , 39, 1, 9
2017/3/18, 74, 15, , 24, 1, 5
2017/3/19, 41, 11, , 20, , 4
2017/3/20, 32, 17, , 25, 1, 5
2017/3/21, 42, 20, , 25, 1, 5
2017/3/22, 47, 20, , 22, 2, 5
2017/3/23, 47, 24, , 23, 1, 5
2017/3/24, 50, 30, , 32, 1, 6
2017/3/25, 67, 30, , 31, 1, 7
2017/3/26, 71, 17, , 21, 1, 4
2017/3/27, 46, 21, , 26, 2, 6
2017/3/28, 55, 19, , 22, 1, 5
2017/3/29, 45, 17, , 20, 1, 5
2017/3/30, 37, 19, , 24, 1, 6
2017/3/31, 44, 28, , 26, 1, 6
2017/4/1, 57, 18, , 24, 1, 5
2016/10/2, 42, 12, , 14, , 4
2016/10/3, 35, 20, , 20, , 7
2016/10/4, 53, 18, , 22, , 8
2016/10/5, 55, 17, , 22, , 5
2016/10/6, 49, , , , , 
2016/10/11, 54, 24, , , , 
2016/10/12, 59, 24, , , , 
2016/10/13, 64, 23, , , , 
2016/10/14, 58, 18, , , , 
2016/10/15, 51, 24, , , , 
2016/10/16, 63, 20, , , , 
2016/10/17, 57, 31, , , , 
2016/10/18, 74, 29, , , , 
2016/10/19, 55, 41, , , , 
2016/10/25, 70, 21, , , , 
2016/10/26, 59, 28, , , , 
2016/10/27, 65, 18, , , , 
2016/10/28, 44, 24, , , , 
2016/10/29, 51, 19, , , , 
2016/10/30, 45, 13, , , , 
2016/10/31, 38, 28, , , , 
2016/11/1, 64, 26, , , , 
2016/11/2, 57, 19, , , , 
2016/11/3, 42, 15, , , , 
2016/11/4, 40, 17, , , , 
2016/11/5, 50, 22, , , , 
2016/11/6, 57, 20, , , , 
2016/11/7, 55, 30, , , , 
2016/11/8, 70, 37, , , , 
2016/11/9, 82, 20, , , , 
2016/11/10, 45, 20, , , , 
2016/11/11, 48, 29, , , , 
2016/11/12, 70, 12, , , , 
2016/11/13, 36, 13, , , , 
2016/11/14, 38, 14, , , , 
2016/11/15, 39, 12, , , , 
2016/11/16, 33, 15, , , , 
2016/11/17, 38, 22, , , , 
2016/11/18, 61, 16, , , , 
2016/11/19, 43, 20, , , , 
2016/11/20, 40, 21, , , , 
2016/11/21, 41, 24, , , , 7
2016/11/22, 51, 32, , , , 7
2016/11/23, 71, 24, , , , 6
2016/11/24, 62, 36, , , , 6
2016/11/25, 84, 31, , , , 6
2016/11/26, 69, 31, , , , 5
2016/11/27, 76, 33, , , , 5
2016/11/28, 81, 25, , , , 7
2016/11/29, 62, 20, , , , 7
2016/11/30, 51, 21, , , , 
2016/12/1, 47, 21, , , , 
2016/12/2, 52, 29, , , , 
2016/12/3, 63, 24, , , , 
2016/12/4, 56, 10, , , , 
2016/12/5, 26, 14, , , , 
2016/12/6, 35, 19, , 26, , 
2016/12/7, 45, 34, , 42, , 
2016/12/8, 74, 30, , 38, , 
2016/12/9, 68, 23, , 29, , 
2016/12/10, 57, 20, , 24, , 
2016/12/11, 52, 14, , 16, , 
2016/12/12, 42, 17, , 25, , 
2016/12/13, 50, 24, , 27, , 8
2016/12/14, 59, 22, , 26, , 7
2016/12/15, 53, 18, , 21, , 3
2016/12/16, 44, 25, , 23, 2, 7
2016/12/17, 49, 21, , 20, 1, 4
2016/12/18, 53, 16, , 19, 1, 4
2016/12/19, 44, 16, , 25, , 6
2016/12/20, 43, 17, , 27, , 6
2016/12/21, 42, 21, , 33, 1, 6
2016/12/22, 55, 20, , 28, , 6
2016/12/23, 49, 21, , 30, 1, 6
2016/12/24, 55, 13, , 24, , 5
2016/12/25, 35, 29, , 24, 1, 6
2016/12/26, 75, 18, , 28, , 5
2016/12/27, 49, 25, , 31, 1, 6
2016/12/28, 62, 30, , 34, 1, 6
2016/12/29, 70, 30, , 30, , 5
2016/12/30, 76, 27, , 23, , 5
2016/12/31, 65, 21, , 17, , 4
2017/1/1, 55, 24, , 13, , 4
2017/1/2, 61, 15, , 21, , 5
2016/7/2, 86, 30, , 23, 1, 10
2016/7/3, 77, 25, , 19, 1, 7
2016/7/4, 71, 28, , 24, , 8
2016/7/5, 63, 37, , 26, 1, 9
2016/7/6, 81, 41, , 21, 2, 7
2016/7/7, 66, 29, , 23, 2, 8
2016/7/8, 59, 33, , 31, 6, 9
2016/7/9, 78, 35, , 29, 3, 9
2016/7/10, 82, 49, , 34, 5, 21
2016/7/11, 112, 44, , 32, 5, 16
2016/7/12, 97, 47, , 35, 5, 12
2016/7/13, 95, 37, , 32, 3, 9
2016/7/14, 79, 48, , 36, 4, 10
2016/7/15, 103, 52, , 38, 6, 14
2016/7/16, 108, 44, , 25, 4, 10
2016/7/17, 91, 12, , 15, 2, 5
2016/7/18, 35, 22, , 20, 2, 5
2016/7/19, 56, 30, , 24, 3, 6
2016/7/20, 69, 29, , 24, 4, 8
2016/7/21, 78, 27, , 26, 3, 7
2016/7/22, 71, 28, , 25, 3, 8
2016/7/23, 73, 29, , 20, 3, 6
2016/7/24, 72, 36, , 24, 3, 7
2016/7/25, 85, 50, , 43, 6, 13
2016/7/26, 117, 40, , 31, 4, 9
2016/7/27, 85, 38, , 27, 4, 8
2016/7/28, 74, 29, , 25, 4, 7
2016/7/29, 58, 27, , 22, 3, 7
2016/7/30, 62, 27, , 22, 3, 6
2016/7/31, 73, 34, , 19, 3, 6
2016/8/1, 90, 41, , 27, 5, 14
2016/8/2, 97, 31, , 29, 4, 11
2016/8/3, 75, 24, , 22, 3, 6
2016/8/4, 61, 32, , 22, 2, 7
2016/8/5, 66, 45, , 33, 4, 10
2016/8/6, 90, 38, , 27, 3, 8
2016/8/7, 82, 33, , 28, 3, 10
2016/8/8, 75, 19, , 25, 3, 8
2016/8/9, 47, 28, , 32, 3, 10
2016/8/10, 63, 21, , 21, , 7
2016/8/11, 53, 22, , 24, , 8
2016/8/12, 55, 27, , 24, 1, 7
2016/8/13, 54, 27, , 25, 1, 8
2016/8/14, 68, 47, , 34, 1, 16
2016/8/15, 110, 45, , 39, 2, 13
2016/8/16, 105, 30, , 28, 1, 10
2016/8/17, 75, 32, , 28, 1, 9
2016/8/18, 76, 19, , 29, 1, 9
2016/8/19, 56, 28, , 24, , 8
2016/8/20, 63, 21, , 20, , 8
2016/8/21, 59, 8, , 13, , 5
2016/8/22, 23, 13, , 21, , 6
2016/8/23, 35, 17, , 19, , 5
2016/8/24, 44, 22, , 16, 1, 5
2016/8/25, 49, 36, , 34, 1, 10
2016/8/26, 88, 44, , 39, 2, 13
2016/8/27, 104, 43, , 32, 1, 12
2016/8/28, 106, 37, , 28, 1, 11
2016/8/29, 87, 41, , 33, 2, 10
2016/8/30, 96, 39, , 34, 1, 9
2016/8/31, 87, 24, , 24, 1, 8
2016/9/1, 59, 26, , 26, 1, 8
2016/9/2, 58, 27, , 26, 1, 7
2016/9/3, 66, 23, , 20, , 6
2016/9/4, 63, 21, , 18, , 6
2016/9/5, 62, 31, , 26, 1, 10
2016/9/6, 83, 21, , 21, , 8
2016/9/7, 60, 14, , 13, , 5
2016/9/8, 44, 31, , 32, 1, 9
2016/9/9, 75, 21, , 25, 1, 8
2016/9/10, 61, 23, , 20, , 6
2016/9/11, 64, 25, , 15, , 6
2016/9/12, 71, 30, , 27, 1, 8
2016/9/13, 76, 43, , 27, 1, 7
2016/9/14, 88, 43, , 28, 2, 10
2016/9/15, 103, 34, , 28, 2, 7
2016/9/16, 72, 26, , 24, 1, 8
2016/9/17, 59, 30, , 22, 1, 7
2016/9/18, 76, 47, , 23, 1, 9
2016/9/19, 117, 23, , 24, , 9
2016/9/20, 66, 17, , 23, 1, 7
2016/9/21, 48, 17, , 24, 1, 6
2016/9/22, 46, 19, , 19, 1, 5
2016/9/23, 42, 29, , 25, 1, 7
2016/9/24, 65, 20, , 24, 1, 7
2016/9/25, 53, 14, , 19, , 5
2016/9/26, 39, 20, , 25, 1, 7
2016/9/27, 54, 32, , 22, 1, 6
2016/9/28, 54, 27, , 22, 1, 6
2016/9/29, 59, 40, , 31, 1, 10
2016/9/30, 91, 20, , 20, , 6
2016/10/1, 49, 13, , 16, , 5
2016/4/2, 78, 28, , 25, 1, 7
2016/4/3, 75, 27, , 21, 1, 6
2016/4/4, 75, 34, , 30, 1, 9
2016/4/5, 93, 23, , 22, 1, 7
2016/4/6, 56, 35, , 30, 2, 9
2016/4/7, 79, 37, , 31, 1, 11
2016/4/8, 90, 41, , 32, 1, 10
2016/4/9, 91, 41, , 31, 1, 10
2016/4/10, 105, 36, , 28, 1, 10
2016/4/11, 97, 36, , 26, 1, 8
2016/4/12, 80, 33, , 28, 1, 8
2016/4/13, 76, 35, , 28, 2, 8
2016/4/14, 80, 31, , 31, 1, 9
2016/4/15, 73, 48, , 36, 2, 10
2016/4/16, 100, 34, , 29, 2, 8
2016/4/17, 84, 34, , 24, 2, 9
2016/4/18, 90, 31, , 25, 2, 8
2016/4/19, 69, 25, , 20, 1, 6
2016/4/20, 56, 29, , 26, 2, 8
2016/4/21, 64, 27, , 21, 2, 7
2016/4/22, 61, 45, , 34, 2, 13
2016/4/23, 99, 31, , 25, 1, 7
2016/4/24, 75, 32, , 24, 2, 8
2016/4/25, 77, 37, , 25, 1, 8
2016/4/26, 70, 32, , 20, 1, 7
2016/4/27, 63, 15, , 16, 1, 8
2016/4/28, 39, 23, , 23, 1, 8
2016/4/29, 52, 27, , 24, 2, 8
2016/4/30, 57, 24, , 23, 1, 8
2016/5/1, 57, 18, , 17, 1, 6
2016/5/2, 40, 22, , 20, 2, 6
2016/5/3, 53, 32, , 27, 2, 8
2016/5/4, 71, 34, , 31, 1, 11
2016/5/5, 86, 34, , 27, 2, 9
2016/5/6, 73, 35, , 28, 2, 7
2016/5/7, 76, 41, , 33, 2, 11
2016/5/8, 104, 22, , 20, 1, 7
2016/5/9, 62, 38, , 29, 2, 9
2016/5/10, 87, 29, , 22, 1, 10
2016/5/11, 70, 23, , 22, 1, 9
2016/5/12, 57, 19, , 21, 1, 8
2016/5/13, 42, 22, , 21, 1, 7
2016/5/14, 46, 15, , 16, 1, 5
2016/5/15, 41, 21, , 13, 1, 6
2016/5/16, 52, 28, , 21, , 10
2016/5/17, 62, 22, , 21, 1, 9
2016/5/18, 54, 21, , 24, 1, 10
2016/5/19, 64, 15, , 23, 1, 9
2016/5/20, 47, 26, , 21, 1, 8
2016/5/21, 64, 18, , 19, , 9
2016/5/22, 52, 20, , 16, , 10
2016/5/23, 55, 17, , 17, 1, 7
2016/5/24, 38, 24, , 19, 1, 7
2016/5/25, 50, 17, , 18, 1, 6
2016/5/26, 45, 25, , 20, 1, 6
2016/5/27, 65, 29, , 21, 1, 6
2016/5/28, 78, 17, , 21, 1, 6
2016/5/29, 55, 18, , 11, , 5
2016/5/30, 55, 15, , 21, 1, 8
2016/5/31, 47, 14, , 20, , 8
2016/6/1, 44, 26, , 23, 1, 12
2016/6/2, 66, 13, , 18, , 8
2016/6/3, 40, 15, , 19, 1, 10
2016/6/4, 41, 20, , 20, 1, 11
2016/6/5, 60, 17, , 14, , 10
2016/6/6, 49, 18, , 16, , 11
2016/6/7, 46, 11, , 21, , 8
2016/6/8, 41, 19, , 20, 1, 9
2016/6/9, 54, 27, , 24, 2, 11
2016/6/10, 64, 30, , 33, 1, 13
2016/6/11, 73, 27, , 25, 1, 9
2016/6/12, 69, 25, , 22, 1, 7
2016/6/13, 63, 23, , 24, 2, 8
2016/6/14, 51, 28, , 23, 2, 8
2016/6/15, 58, 39, , 38, 2, 13
2016/6/16, 96, 52, , 46, 3, 21
2016/6/17, 112, 43, , 40, 2, 20
2016/6/18, 103, 48, , 35, 2, 25
2016/6/19, 118, 20, , 17, 1, 6
2016/6/20, 62, 13, , 22, 1, 8
2016/6/21, 45, 14, , 23, 1, 7
2016/6/22, 39, 16, , 18, 1, 7
2016/6/23, 38, 22, , 27, 1, 15
2016/6/24, 76, 28, , 26, 1, 9
2016/6/25, 72, 24, , 18, 1, 6
2016/6/26, 67, 25, , 16, 1, 5
2016/6/27, 72, 29, , 23, 1, 7
2016/6/28, 76, 36, , 28, 1, 10
2016/6/29, 85, 39, , 26, 1, 12
2016/6/30, 94, 35, , 28, 1, 9
2016/7/1, 78, 34, , 26, 2, 11
2016/1/5, 39, 22, , 17, 1, 5
2016/1/6, 49, 30, , 24, 2, 6
2016/1/7, 68, 26, , 24, 2, 7
2016/1/8, 66, 23, , 31, 2, 8
2016/1/9, 83, 26, , 20, 1, 7
2016/1/10, 64, 12, , 12, , 6
2016/1/11, 36, 11, , 14, , 8
2016/1/12, 31, 11, , 13, , 7
2016/1/13, 32, 19, , 19, , 9
2016/1/14, 53, 19, , 20, , 9
2016/1/15, 56, 13, , 18, , 9
2016/1/16, 47, 18, , 13, , 5
2016/1/17, 48, 20, , 11, 1, 4
2016/1/18, 43, 20, , 13, 1, 5
2016/1/19, 46, 19, , 13, 1, 6
2016/2/23, 55, 14, , 17, , 6
2016/2/24, 40, 21, , 23, , 9
2016/2/25, 52, 17, , 21, , 8
2016/2/26, 45, 19, , 21, , 8
2016/2/27, 51, 16, , 16, , 6
2016/2/28, 46, 12, , 12, , 6
2016/2/29, 32, 17, , 17, , 7
2016/3/1, 42, 19, , 17, , 9
2016/3/2, 53, 18, , 17, , 8
2016/3/3, 51, 15, , 15, , 7
2016/3/4, 40, 16, , 16, , 8
2016/3/5, 40, 19, , 17, , 7
2016/3/6, 54, 22, , 15, , 6
2016/3/7, 62, 20, , 22, , 8
2016/3/8, 50, 27, , 21, , 6
2016/3/9, 70, 24, , 21, , 8
2016/3/10, 63, 21, , 18, , 9
2016/3/11, 60, 12, , 16, 1, 7
2016/3/12, 33, 22, , 20, , 8
2016/3/13, 54, 18, , 16, 1, 5
2016/3/14, 48, 17, , 18, 1, 7
2016/3/15, 53, 29, , 20, 1, 7
2016/3/16, 65, 19, , 18, 1, 7
2016/3/17, 52, 23, , 20, 1, 7
2016/3/18, 53, 24, , 25, 1, 8
2016/3/19, 61, 26, , 28, 1, 8
2016/3/20, 72, 21, , 21, 1, 6
2016/3/21, 66, 27, , 22, , 6
2016/3/22, 66, 36, , 29, , 11
2016/3/23, 87, 29, , 26, , 10
2016/3/24, 68, 22, , 22, 1, 8
2016/3/25, 61, 13, , 11, , 5
2016/3/26, 39, 11, , 11, , 5
2016/3/27, 32, 12, , 11, , 5
2016/3/28, 33, 25, , 24, , 10
2016/3/29, 71, 28, , 31, 1, 8
2016/3/30, 72, 28, , 24, 1, 8
2016/3/31, 69, 31, , 28, 1, 9
2016/4/1, 78, 30, , 25, 1, 8
2015/10/2, 78, 34, , 29, , 10
2015/10/3, 81, 22, , 27, , 9
2015/10/4, 57, 18, , 20, , 7
2015/10/5, 45, 15, , 22, , 8
2015/10/6, 47, 23, , 19, , 7
2015/10/7, 52, 32, , 28, , 9
2015/10/8, 73, 33, , 27, , 8
2015/10/9, 73, 35, , 31, 1, 9
2015/10/10, 69, 21, , 27, 1, 9
2015/10/11, 56, 31, , 22, 2, 8
2015/10/12, 77, 16, , 21, 1, 6
2015/10/13, 44, 18, , 22, 1, 7
2015/10/14, 53, 35, , 27, 1, 9
2015/10/15, 80, 40, , 33, 1, 9
2015/10/16, 85, 53, , 43, 2, 16
2015/10/17, 115, 29, , 27, 1, 8
2015/10/18, 78, 10, , 17, 1, 5
2015/10/19, 27, 26, , 21, 1, 7
2015/10/20, 66, 37, , 25, 1, 7
2015/10/21, 79, 45, , 33, 1, 10
2015/10/22, 101, 23, , 32, , 10
2015/10/23, 67, 25, , 26, 1, 10
2015/10/24, 61, 18, , 21, 1, 6
2015/10/25, 49, 17, , 15, 1, 6
2015/10/26, 53, 22, , 21, 1, 7
2015/10/27, 58, 34, , 29, 1, 10
2015/10/28, 79, 21, , 23, 1, 9
2015/10/29, 56, 21, , 22, 1, 9
2015/10/30, 59, 22, , 21, 1, 7
2015/10/31, 47, 27, , 21, 1, 7
2015/11/1, 62, 20, , 19, 1, 7
2015/11/2, 59, 15, , 16, , 6
2015/11/3, 41, 21, , 23, , 9
2015/11/4, 51, 24, , 26, , 11
2015/11/5, 65, 22, , 27, , 11
2015/11/6, 62, 22, , 20, 1, 11
2015/11/7, 56, 14, , 19, 1, 7
2015/11/8, 39, 17, , 16, , 7
2015/11/9, 50, 25, , 25, , 9
2015/11/10, 63, 40, , 27, 1, 9
2015/11/11, 84, 42, , 34, 1, 11
2015/11/12, 107, 34, , 30, 1, 9
2015/11/13, 78, 34, , 33, 1, 11
2015/11/14, 74, 23, , 27, 1, 9
2015/11/15, 56, 15, , 21, , 6
2015/11/16, 49, 20, , 21, 1, 
2015/11/17, 60, 26, , 24, 1, 
2015/11/18, 68, 22, , 29, , 
2015/11/19, 56, 28, , 27, , 
2015/11/20, 70, 14, , 17, 1, 7
2015/11/21, 38, 27, , 19, 1, 6
2015/11/22, 74, 21, , 18, 1, 7
2015/11/23, 52, 28, , 27, 1, 12
2015/11/24, 77, 21, , 22, , 10
2015/11/25, 55, 17, , 20, 1, 10
2015/11/26, 44, 23, , 23, 1, 9
2015/11/27, 56, 26, , 22, 1, 7
2015/11/28, 58, 33, , 23, 1, 8
2015/11/29, 67, 14, , 20, , 7
2015/11/30, 40, 12, , 23, 1, 9
2015/12/1, 43, 23, , 19, 1, 7
2015/12/2, 59, 33, , 24, 2, 10
2015/12/3, 83, 23, , 20, 1, 9
2015/12/4, 64, 27, , 24, 1, 10
2015/12/5, 70, 32, , 28, , 10
2015/12/6, 75, 16, , 20, , 9
2015/12/7, 49, 15, , 23, 1, 9
2015/12/8, 43, 22, , 20, 1, 8
2015/12/9, 58, 22, , 20, 1, 9
2015/12/10, 58, 20, , 22, 2, 9
2015/12/11, 51, 25, , 25, 2, 9
2015/12/12, 66, 23, , 19, 1, 6
2015/12/13, 60, 14, , 15, 1, 6
2015/12/14, 42, 17, , 24, 1, 8
2015/12/15, 48, 23, , 28, 2, 10
2015/12/16, 60, 16, , 28, 2, 10
2015/12/17, 50, 29, , 28, 2, 9
2015/12/18, 80, 25, , 29, 2, 9
2015/12/19, 59, 25, , 28, 2, 9
2015/12/20, 63, 20, , 23, 1, 7
2015/12/21, 57, 24, , 26, 2, 8
2015/12/22, 59, 25, , 22, 2, 8
2015/12/23, 57, 25, , 25, 2, 10
2015/12/24, 62, 17, , 18, 1, 7
2015/12/25, 48, 22, , 17, 1, 8
2015/12/26, 63, 16, , 15, 1, 6
2015/12/27, 46, 15, , 13, 1, 6
2015/12/28, 37, 12, , 16, 1, 6
2015/12/29, 33, 10, , 13, 1, 6
2015/12/30, 26, 9, , 13, 1, 6
2015/12/31, 22, , , , , 
2016/1/4, 36, 17, , 12, 1, 5
2015/7/2, 58, 33, , 23, 1, 8
2015/7/3, 78, 22, , 22, 1, 10
2015/7/4, 64, 20, , 21, , 8
2015/7/5, 50, 18, , 16, 1, 5
2015/7/6, 41, 21, , 19, 2, 6
2015/7/7, 52, 28, , 22, 1, 11
2015/7/8, 70, 22, , 19, 1, 10
2015/7/9, 66, 14, , 12, , 5
2015/7/10, 32, 30, , 25, 1, 12
2015/7/11, 75, 27, , 22, 1, 9
2015/7/12, 56, 29, , 20, 1, 14
2015/7/13, 75, 28, , 24, 1, 9
2015/7/14, 70, 29, , 29, 1, 14
2015/7/15, 66, 39, , 35, 2, 15
2015/7/16, 87, 45, , 27, 1, 9
2015/7/17, 82, 40, , 32, 1, 14
2015/7/18, 91, 50, , 36, 3, 16
2015/7/19, 116, 24, , 20, 2, 7
2015/7/20, 61, 28, , 25, 1, 9
